"SEGMENT","POSITION","FIELD","PARENT_FIELD","TABLE","NAME","DESCRIPTION"
07,155,PCT0390150,PCT0390146,PCT039,"Military treatment facilities with assigned patients (404)","Total: Female: 18 to 64 years: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): Military treatment facilities with assigned patients (404)"
07,156,PCT0390151,PCT0390146,PCT039,"Residential schools for people with disabilities (405)","Total: Female: 18 to 64 years: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): Residential schools for people with disabilities (405)"
07,157,PCT0390152,PCT0390132,PCT039,"Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)"
07,158,PCT0390153,PCT0390152,PCT039,"College/University student housing (501)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): College/University student housing (501)"
07,159,PCT0390154,PCT0390152,PCT039,"Military quarters (601-602)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Military quarters (601-602)"
07,160,PCT0390155,PCT0390154,PCT039,"Military barracks and dormitories (non-disciplinary) (601)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Military quarters (601-602): Military barracks and dormitories (non-disciplinary) (601)"
07,161,PCT0390156,PCT0390154,PCT039,"Military ships (602)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Military quarters (601-602): Military ships (602)"
07,162,PCT0390157,PCT0390152,PCT039,"Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
07,163,PCT0390158,PCT0390157,PCT039,"Emergency and transitional shelters (with sleeping facilities) for people experiencing homelessness (701)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Emergency and transitional shelters (with sleeping facilities) for people experiencing homelessness (701)"
07,164,PCT0390159,PCT0390157,PCT039,"Group homes intended for adults (801)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Group homes intended for adults (801)"
07,165,PCT0390160,PCT0390157,PCT039,"Residential treatment centers for adults (802)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Residential treatment centers for adults (802)"
07,166,PCT0390161,PCT0390157,PCT039,"Maritime/merchant vessels (900)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Maritime/merchant vessels (900)"
07,167,PCT0390162,PCT0390157,PCT039,"Workers' group living quarters and Job Corps centers (901)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Workers' group living quarters and Job Corps centers (901)"
07,168,PCT0390163,PCT0390157,PCT039,"Other noninstitutional facilities (702, 704, 706, 903-904)","Total: Female: 18 to 64 years: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (702, 704, 706, 903-904)"
07,169,PCT0390164,PCT0390099,PCT039,"65 years and over","Total: Female: 65 years and over"
07,170,PCT0390165,PCT0390164,PCT039,"Institutionalized population (101-106, 201-203, 301, 401-405)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405)"
07,171,PCT0390166,PCT0390165,PCT039,"Correctional facilities for adults (101-106)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106)"
07,172,PCT0390167,PCT0390166,PCT039,"Federal detention centers (101)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Federal detention centers (101)"
07,173,PCT0390168,PCT0390166,PCT039,"Federal prisons (102)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Federal prisons (102)"
07,174,PCT0390169,PCT0390166,PCT039,"State prisons (103)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): State prisons (103)"
07,175,PCT0390170,PCT0390166,PCT039,"Local jails and other municipal confinement facilities (104)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Local jails and other municipal confinement facilities (104)"
07,176,PCT0390171,PCT0390166,PCT039,"Correctional residential facilities (105)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Correctional residential facilities (105)"
07,177,PCT0390172,PCT0390166,PCT039,"Military disciplinary barracks and jails (106)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Correctional facilities for adults (101-106): Military disciplinary barracks and jails (106)"
07,178,PCT0390173,PCT0390165,PCT039,"Juvenile facilities (201-203)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203)"
07,179,PCT0390174,PCT0390173,PCT039,"Group homes for juveniles (non-correctional) (201)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203): Group homes for juveniles (non-correctional) (201)"
07,180,PCT0390175,PCT0390173,PCT039,"Residential treatment centers for juveniles (non-correctional) (202)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203): Residential treatment centers for juveniles (non-correctional) (202)"
07,181,PCT0390176,PCT0390173,PCT039,"Correctional facilities intended for juveniles (203)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Juvenile facilities (201-203): Correctional facilities intended for juveniles (203)"
07,182,PCT0390177,PCT0390165,PCT039,"Nursing facilities/Skilled-nursing facilities (301)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Nursing facilities/Skilled-nursing facilities (301)"
07,183,PCT0390178,PCT0390165,PCT039,"Other institutional facilities (401-405)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405)"
07,184,PCT0390179,PCT0390178,PCT039,"Mental (Psychiatric) hospitals and psychiatric units in other hospitals (401)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): Mental (Psychiatric) hospitals and psychiatric units in other hospitals (401)"
07,185,PCT0390180,PCT0390178,PCT039,"Hospitals with patients who have no usual home elsewhere (402)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): Hospitals with patients who have no usual home elsewhere (402)"
07,186,PCT0390181,PCT0390178,PCT039,"In-patient hospice facilities (403)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): In-patient hospice facilities (403)"
07,187,PCT0390182,PCT0390178,PCT039,"Military treatment facilities with assigned patients (404)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): Military treatment facilities with assigned patients (404)"
07,188,PCT0390183,PCT0390178,PCT039,"Residential schools for people with disabilities (405)","Total: Female: 65 years and over: Institutionalized population (101-106, 201-203, 301, 401-405): Other institutional facilities (401-405): Residential schools for people with disabilities (405)"
07,189,PCT0390184,PCT0390164,PCT039,"Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)"
07,190,PCT0390185,PCT0390184,PCT039,"College/University student housing (501)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): College/University student housing (501)"
07,191,PCT0390186,PCT0390184,PCT039,"Military quarters (601-602)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Military quarters (601-602)"
07,192,PCT0390187,PCT0390186,PCT039,"Military barracks and dormitories (non-disciplinary) (601)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Military quarters (601-602): Military barracks and dormitories (non-disciplinary) (601)"
07,193,PCT0390188,PCT0390186,PCT039,"Military ships (602)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Military quarters (601-602): Military ships (602)"
07,194,PCT0390189,PCT0390184,PCT039,"Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
07,195,PCT0390190,PCT0390189,PCT039,"Emergency and transitional shelters (with sleeping facilities) for people experiencing homelessness (701)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Emergency and transitional shelters (with sleeping facilities) for people experiencing homelessness (701)"
07,196,PCT0390191,PCT0390189,PCT039,"Group homes intended for adults (801)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Group homes intended for adults (801)"
07,197,PCT0390192,PCT0390189,PCT039,"Residential treatment centers for adults (802)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Residential treatment centers for adults (802)"
07,198,PCT0390193,PCT0390189,PCT039,"Maritime/merchant vessels (900)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Maritime/merchant vessels (900)"
07,199,PCT0390194,PCT0390189,PCT039,"Workers' group living quarters and Job Corps centers (901)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Workers' group living quarters and Job Corps centers (901)"
07,200,PCT0390195,PCT0390189,PCT039,"Other noninstitutional facilities (702, 704, 706, 903-904)","Total: Female: 65 years and over: Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904): Other noninstitutional facilities (702, 704, 706, 903-904)"
07,201,PCT0400001,NA,PCT040,"Total","Total"
07,202,PCT0400002,PCT0400001,PCT040,"Not substituted","Total: Not substituted"
07,203,PCT0400003,PCT0400001,PCT040,"Substituted","Total: Substituted"
07,204,PCT0410001,NA,PCT041,"Total","Total"
